,Name,Region,Type,Population,%0-9YO,%10-19YO,%20-29YO,%30-39YO,%40-49YO,%50-59YO,%60-69YO,%70-79YO,%80+YO,AreaKM2,PopDensity,Businesses,%BusinessGrowth,BusinessesPer1kCap,%Unemployment,UnemploymentChange,2019Wage,HousePrice,%HousePriceGrowth,HousePricePerWage,%OwnOutright,%OwnWithMort,%PrivateRent,%SocialHousing,%Heavy Industry & Manufacturing,%Wholesale & Retail,%Agriculture,%Hospitality,%Public Admin & Defence,%Transport,%Health & Social Work,%Support & Admin,%Education,%Sciences,%FS & ICT,%Other Industry,%NoQuals,%Level1,%Level2,%Level3,%Level4+,%White,%Mixed,%Asian,%Black,%NoReligion,%Christian,%Muslim,%Buddhist,%Hindu,%Jewish,%Sikh,%BornUK,%BornIreland,%BornOtherEU,%BornOtherEurope,%BornAfrica,%BornME,%BornSouthAsia,%BornSEAsia,%BornEastAsia,%BornNAmerica,%BornLatinAmerica,%BornAustralasia,MbpsSpeed,%UnableDecent,%Under10Mbps,LASpendGrowth15to19,%ChildcareGood,%FSM_GoodEarlyYears,%FSM_GoodPrimary,%FSM_GoodKS2,%FSM_GoodSecondary,%FSM_AttainmentScore,%FSM_Neet,%FSM_KS5Score,%FSM_2ALevels,%ProfessionalJobs,%JobsSubLivingWage,%FamiliesOwnHouse,PerPupilFunding,%13-19PerPupilGrowth,%5GoodGCSEs,Avg8Score,PupilProgress,%BadSchools,High Blood Pressure,Depression,Obesity,Diabetes,Asthma,DiseasesPerPop,%LeaveVote,%17Turnout,Winner_17,seat_types_17,seat_types_yg
E14000808,"Manchester, Gorton",North West,Large City,119184,0.1466,0.1445,0.2283,0.1594,0.117,0.0909,0.0574,0.0341,0.0218,17.302901681672598,6888.09323387885,2625,0.875,22.024768425291988,0.07870387,-0.006875906000000001,510,140000.0,0.2527964205816555,5.279034690799397,0.16426799,0.226923077,0.327990074,0.255409429,0.102,0.17,0.001,0.111,0.04,0.056,0.134,0.066,0.119,0.058,0.071,0.07200000000000001,0.22,0.14125,0.13824999999999998,0.21725000000000005,0.28225,0.524254033,0.049317434,0.291920718,0.097663627,0.2882425940000001,0.393784061,0.28786489,0.006232126,0.010791561000000002,0.002841778,0.006196155,0.67461645,0.019550711,0.046142916,0.003911941,0.055990215,0.025162323,0.134022195,0.00687962,0.012734042,0.016331229,0.003003651,0.0016457129999999998,42.9,0.005679999999999999,0.2353,-0.0104,0.8539,0.5589999999999999,0.8277,0.4355,0.7521,42.4,0.8821,26.61,0.4565,0.2448,0.297,0.4465,5248.12,-0.054479678443962835,0.603,46.2,0.33,0.15000000000000002,0.09264,0.08695,0.07449,0.06712,0.05649,0.5403000000000001,0.382,0.6116875879090258,Lab,lab safe,lab safe
E14000809,"Manchester, Withington",North West,Large City,99133,0.1133,0.09210000000000003,0.2561,0.1807,0.1138,0.0998,0.071,0.0444,0.0289,19.3040558486005,5135.345689915569,3190,0.5485436893203883,32.17899185942118,0.037256656,-0.0067074560000000005,620,245000.0,0.3480055020632737,7.599255583126551,0.192882475,0.277118748,0.321511557,0.189996331,0.091,0.122,0.001,0.071,0.042,0.033,0.162,0.048,0.154,0.107,0.099,0.071,0.147,0.09825,0.10725,0.18525,0.46225,0.765733984,0.047131395,0.124239003,0.033786236000000004,0.39870177,0.453695118,0.110057251,0.0063601180000000005,0.013214127,0.009333548,0.004646615,0.8231363140000001,0.022446881,0.034441398,0.00474741,0.020471314,0.019019877,0.045377575,0.004344233,0.008446559000000001,0.010774906,0.0033362900000000004,0.003457243,57.1,0.00243,0.1443,-0.0104,0.8995,0.5469,0.9368,0.4829,0.6131,39.88,0.883,24.79,0.3926,0.4444,0.1747,0.6012,4869.73,-0.06346303262483377,0.613,46.1,0.03,0.15000000000000002,0.09303,0.10704,0.05099,0.05224,0.05988,0.5305300000000001,0.249,0.7198006804725802,Lab,lab safe,lab safe
E14000810,Mansfield,East Midlands,Large Town,108841,0.123,0.1036,0.1188,0.1326,0.1241,0.1462,0.1165,0.0864,0.0488,76.65822366392771,1419.821576836462,2775,0.22246696035242294,25.495906873328988,0.038121509,-0.010654500000000004,470,130000.0,0.18235561618917684,5.319148936170213,0.326255342,0.33943198,0.13610666,0.182491987,0.246,0.19,0.004,0.059,0.062,0.05,0.14300000000000002,0.043,0.081,0.033,0.035,0.053,0.304,0.20725,0.17825,0.13424999999999998,0.17725,0.971818582,0.010587177,0.012338943,0.003809852,0.368617541,0.616458944,0.005389313000000001,0.001847491,0.002594145,0.000325465,0.001579461,0.9444986879999999,0.003522677,0.034930025,0.0016751860000000002,0.0034939600000000004,0.000775372,0.004709666,0.001694331,0.001426301,0.002192101,0.000449907,0.000631785,61.7,0.00164,0.165,-0.14800000000000002,0.9071,0.4835,0.8022,0.3609,0.7319,34.11,0.8193,26.51,0.2028,0.1595,0.378,0.6568,4458.84,-0.08090737629731938,0.5820000000000001,42.2,-0.27,0.155,0.15079,0.09545,0.12766,0.07454,0.05991000000000001,0.7603599999999999,0.7090000000000001,0.6458726915217643,Con,con lab marginal,con safe
E14000811,Meon Valley,South East,Small Town,95119,0.1074,0.1087,0.0946,0.1021,0.1235,0.1565,0.1316,0.1099,0.0658,402.18941620798597,236.50299129405903,6025,0.3041125541125542,63.341708806862975,0.014603934,-0.0061303840000000035,670,312500.0,0.5060240963855422,8.969575200918484,0.38409562,0.386383826,0.103076964,0.106441974,0.202,0.15,0.014,0.041,0.078,0.04,0.111,0.047,0.099,0.071,0.085,0.061999999999999986,0.17800000000000002,0.18475000000000005,0.17675000000000002,0.13275,0.32675,0.973860209,0.010260063,0.011962654,0.001969665,0.344301882,0.640441561,0.004963111,0.0025260670000000003,0.002003049,0.001023781,0.000723323,0.944304108,0.003850305,0.017404271000000002,0.0016358229999999998,0.010026374000000001,0.00136875,0.005575153,0.004161891,0.0030157014,0.0047850620000000005,0.001057165,0.0028153970000000003,49.9,0.03538,0.2179,-0.0527,0.8884,0.4745,0.795,0.3896,1.0,33.63,0.8177,29.96,0.2971,0.3332,0.1653,0.7726,4235.16,-0.058003443106447124,0.664,47.0,-0.01,0.0,0.16065,0.10527,0.11653,0.0647,0.06929,0.7681100000000001,0.519,0.7314468119494653,Con,con safe,con safe
E14000812,Meriden,West Midlands,Large City,112560,0.1267,0.1216,0.1118,0.1121,0.1291,0.1424,0.1091,0.0952,0.0519,145.56178668245198,773.2798735533075,4405,0.2019099590723057,39.134683724235956,0.049662084,-0.012005215,580,267000.0,0.3692307692307693,8.852785145888593,0.339322553,0.347485637,0.091368869,0.20755972600000006,0.208,0.158,0.003,0.051,0.044,0.051,0.116,0.058,0.097,0.069,0.086,0.059,0.248,0.1885,0.1705,0.1225,0.2715,0.918716449,0.0248199,0.033062295,0.019748371,0.301640135,0.663294918,0.01062518,0.001807949,0.007927163000000001,0.0014278160000000002,0.010699352,0.943397276,0.010884783,0.011005313,0.00114967,0.009141734,0.001483446,0.009735112,0.002123182,0.00230861254,0.006842393,0.0005841072,0.0013443729999999998,59.5,0.014769999999999997,0.1585,0.011000000000000001,0.9367,0.5277,0.8343,0.4161,0.7152,39.84,0.8848,24.62,0.312,0.3394,0.254,0.6879,4453.55,-0.06604214769097849,0.623,45.4,-0.21,0.155,0.14795,0.10185,0.09282,0.07196,0.05914,0.7107,0.588,0.6721265179327873,Con,con safe,con safe
E14000813,Mid Bedfordshire,East of England,Rural,112185,0.1249,0.1151,0.1028,0.1261,0.1395,0.1526,0.1084,0.084,0.0467,457.4729094428161,245.22763574489449,5405,0.1918412348401324,48.179346614966356,0.014519299,-0.006480070000000001,680,319995.0,0.649458762886598,9.049632352941176,0.335201375,0.408453511,0.122369175,0.111459812,0.197,0.155,0.009000000000000001,0.038,0.078,0.049,0.095,0.045,0.116,0.07400000000000001,0.079,0.064,0.172,0.1945,0.1765,0.1375,0.3195,0.935977467,0.0177685,0.031681665,0.010457347,0.3301005779999999,0.639476234,0.009138942,0.002546918,0.006971564,0.001997583,0.005773015,0.921794628,0.008389848,0.022672566,0.002407087,0.014312682,0.001717921,0.009618362,0.004944018,0.0046943198,0.005553281,0.001478211,0.002417075,52.5,0.01674,0.1771,0.0141,0.9138,0.4576,0.9541,0.3282,0.778,38.53,0.8599,26.57,0.2611,0.3587,0.2393,0.7604,4288.47,-0.030266918721394975,0.7440000000000001,49.0,0.05,0.0,0.13679000000000002,0.09842,0.09869,0.05913,0.06314,0.6594800000000001,0.529,0.7524031320920617,Con,con safe,con safe
E14000814,Mid Derbyshire,East Midlands,Small City,84333,0.1057,0.107,0.0947,0.1083,0.1304,0.15689999999999998,0.1216,0.1072,0.0682,92.14415921942921,915.2289273069607,2690,0.19290465631929046,31.897359278099913,0.016823967,-0.011604153,680,195000.0,0.278688524590164,5.514705882352941,0.414911624,0.391964261,0.104386914,0.073198479,0.256,0.146,0.004,0.043,0.054000000000000006,0.046,0.128,0.036000000000000004,0.117,0.061,0.054000000000000006,0.056,0.197,0.188,0.159,0.134,0.322,0.965885596,0.012405238,0.014401483,0.005061907,0.333634354,0.651215571,0.00330331,0.002376482,0.002174481,0.0005703559999999999,0.0023646,0.959718625,0.0041113140000000005,0.012678533,0.001604126,0.005572851,0.001402125,0.00369543,0.002530954,0.0033151932,0.003410252,0.000641651,0.001318948,50.0,0.00693,0.168,-0.1253,0.9023,0.5118,0.8832,0.4154,1.0,39.68,0.8868,23.84,0.2709,0.3548,0.317,0.8235,4017.91,-0.017077979900775975,0.748,50.4,0.19,0.19,0.1459,0.10128,0.09795,0.0624,0.06395,0.7399000000000001,0.525,0.7486289390211366,Con,con safe,con safe
E14000815,Mid Dorset and North Poole,South West,Large Town,82985,0.1033,0.1168,0.08839999999999999,0.099,0.1227,0.1492,0.1344,0.1153,0.0708,175.79611405529602,472.05252770204805,3455,0.1272430668841762,41.63403024643008,0.015898068,-0.005011788,560,317643.0,0.5216431137724551,10.908070054945057,0.418518955,0.35964860600000004,0.106803844,0.098461176,0.21600000000000005,0.161,0.005,0.046,0.061,0.036000000000000004,0.122,0.039,0.103,0.057,0.084,0.07,0.189,0.20875,0.18475000000000005,0.13775,0.2807500000000001,0.980084908,0.00846608,0.0091097,0.001349127,0.35084722700000004,0.6369487460000001,0.002685876,0.002326934,0.001349127,0.001101581,0.000396074,0.950230837,0.003539911,0.018578342,0.0014357679999999998,0.007958610000000001,0.00096543,0.003985494,0.003366628,0.0030448184999999997,0.003614174,0.00110158,0.0021784070000000003,46.3,0.01025,0.2069,-0.0723,0.9164,0.5588,0.8255,0.2989,0.9067,42.5,0.917,23.1,0.3713,0.3144,0.175,0.7497,4119.87,-0.019463782085609168,0.736,51.0,0.31,0.15000000000000002,0.16319,0.10983,0.09213,0.06575,0.07038,0.8113300000000001,0.5710000000000001,0.7440276710222905,Con,con safe,con safe
E14000816,Mid Norfolk,East of England,Small Town,106983,0.1069,0.1088,0.0987,0.1054,0.1217,0.1429,0.1286,0.1171,0.0699,760.379343833138,140.69687829852063,4220,0.14054054054054044,39.44551938158399,0.019307609,-0.011618411,550,229995.0,0.4374912108001687,8.041783216783216,0.39640286,0.325990768,0.136734352,0.117552797,0.207,0.168,0.04,0.043,0.069,0.042,0.129,0.041,0.095,0.05,0.056,0.061,0.263,0.1985,0.1865,0.1265,0.2255,0.978315304,0.009855769,0.0073016830000000015,0.003655849,0.349248798,0.638441506,0.002864583,0.002403846,0.00088141,0.001121795,0.000380609,0.9431590540000001,0.003725962,0.028435497,0.001532452,0.0059395030000000005,0.000711138,0.003295272,0.003195112,0.0017728370000000004,0.005198317,0.0013922270000000002,0.001632613,28.6,0.05338,0.2484,-0.0121,0.8794,0.459,0.7306,0.3492,0.9166,36.88,0.9033,27.3,0.2807,0.2994,0.331,0.6927,4283.58,-0.03583558979830248,0.695,48.2,0.21,0.18500000000000005,0.16935,0.09821,0.12037,0.07392,0.07037,0.7976399999999999,0.606,0.6968148249965637,Con,con safe,con safe
E14000817,Mid Sussex,South East,Small Town,113534,0.1234,0.111,0.0941,0.12869999999999998,0.14529999999999998,0.1422,0.1076,0.0895,0.0582,188.093022183539,603.6055919672281,5490,0.1718249733191035,48.35555868726549,0.012370541,-0.006152220999999998,640,347500.0,0.5795454545454546,10.44170673076923,0.34374428,0.392732931,0.133671975,0.108342486,0.14300000000000002,0.135,0.005,0.044,0.045,0.061,0.136,0.057,0.097,0.077,0.13299999999999998,0.068,0.146,0.17974999999999994,0.18475,0.14475,0.34575,0.945661319,0.014388217,0.031054726,0.006390562,0.3469715729999999,0.623429538,0.009311691,0.0039232,0.006919956999999999,0.0016827220000000002,0.000548303,0.898403305,0.007014492,0.030137737,0.003270909,0.01823579,0.002429548,0.013376693,0.008772842,0.004131175999999999,0.007099574,0.002448455,0.004679479,33.5,0.00629,0.1863,-0.0079,0.9518,0.4204,0.7737,0.2871,0.8958,36.65,0.8678,25.74,0.2725,0.339,0.1877,0.7581,4067.15,-0.052719226738092484,0.716,49.9,0.25,0.14500000000000002,0.1426,0.09348,0.06079,0.05519,0.06225,0.6533399999999999,0.46399999999999997,0.7335749079244387,Con,con safe,con safe
E14000818,Mid Worcestershire,West Midlands,Rural,103431,0.1087,0.1056,0.0961,0.1094,0.1276,0.1508,0.1318,0.1078,0.0623,440.8297170399231,234.62801168332518,5025,0.16589327146171695,48.58311337993445,0.020824199,-0.010876541000000002,570,255000.0,0.4571428571428571,8.603238866396762,0.373136587,0.34970362,0.109496784,0.150258545,0.22,0.179,0.024,0.05,0.057,0.042,0.109,0.048,0.08800000000000001,0.066,0.056,0.06,0.227,0.18675,0.16875,0.12875,0.28875,0.976411798,0.008776759,0.010989476,0.002233892,0.2698562259999999,0.71600991,0.003821966,0.002180956,0.001365744,0.0007516889999999999,0.002255066,0.940606009,0.004414847,0.031761492,0.001429267,0.006225252,0.001259873,0.004446609,0.002795011,0.0016092493000000002,0.003197324,0.0005293580000000001,0.0017257079999999998,32.2,0.02046,0.2488,0.0419,0.9158,0.4058,0.882,0.1791,0.9062,32.57,0.836,23.42,0.2368,0.3163,0.27,0.7185,4300.98,-0.03675617567355727,0.626,45.0,0.2,0.175,0.16618,0.09681,0.11639,0.0719,0.06142,0.7906400000000001,0.594,0.7256531285746217,Con,con safe,con safe
E14000819,Middlesbrough,North East,Small City,95925,0.1417,0.1242,0.1813,0.1316,0.1085,0.12,0.0927,0.0625,0.0375,29.146748421355802,3291.1046753234345,2400,0.3445378151260505,25.019546520719317,0.096448294,-0.029570347999999982,470,106000.0,0.06005300265013248,4.3371522094926345,0.251336066,0.278083329,0.205987651,0.240543766,0.184,0.172,0.002,0.077,0.053,0.062,0.163,0.051,0.096,0.036000000000000004,0.046999999999999986,0.056000000000000015,0.317,0.19025,0.16225,0.14825000000000002,0.18325,0.843946093,0.019560006,0.105896767,0.015916476000000002,0.29214297100000003,0.593970063,0.098396633,0.003025622,0.005081766,0.000362222,0.005039152,0.894231077,0.003622223,0.021232621,0.002322484,0.017077718999999998,0.011079742,0.03845949,0.0032919620000000003,0.0065839233999999995,0.001139935,0.00027699340000000004,0.0006818309999999999,64.9,0.01474,0.1834,0.0034,0.9359,0.5072,0.8217,0.3921,0.5577,39.8,0.8315,25.45,0.3148,0.2168,0.2393,0.5494,4904.65,-0.07820326081849371,0.579,41.9,-0.26,0.2,0.12894,0.08655,0.1205,0.06796,0.0572,0.6952300000000001,0.6609999999999999,0.5845821254851865,Lab,lab safe,lab safe
E14000820,Middlesbrough South and East Cleveland,North East,Small City,93890,0.1158,0.1088,0.1127,0.1073,0.1173,0.1459,0.13,0.103,0.0593,197.14134390258099,476.2572788709227,2160,0.3457943925233644,23.005644903610612,0.04584292,-0.025630875000000004,570,149000.0,0.10370370370370363,5.026990553306343,0.330098059,0.345507304,0.116244747,0.190914549,0.219,0.15,0.005,0.054000000000000006,0.065,0.044,0.165,0.039,0.107,0.051,0.042,0.058,0.263,0.19475,0.17175,0.13674999999999998,0.23375,0.975297869,0.00844591,0.011537716000000002,0.002919441,0.277756232,0.707948204,0.007217805,0.001992976,0.0014543339999999998,0.00037705,0.001077284,0.973197165,0.001928339,0.008316635,0.000937237,0.004384547999999999,0.001303514,0.004384547,0.001766746,0.0012388766999999999,0.001389697,0.0002585484,0.0008941460000000001,65.1,0.01891,0.1523,0.0034,0.9497,0.5128,0.8407,0.4425,0.8437,35.75,0.8645,32.9,0.2758,0.2814,0.3203,0.6761,4472.24,-0.08651310615855667,0.624,43.4,-0.4,0.325,0.15492999999999998,0.10462,0.10944,0.0696,0.06063,0.7530499999999999,0.653,0.6603074541030746,Con,con lab marginal,con safe
E14000821,Milton Keynes North,South East,Small City,132698,0.1464,0.1186,0.1136,0.1657,0.1432,0.121,0.0995,0.06,0.032,228.80156902106896,579.9697990173338,6915,0.4839055793991416,52.110808000120585,0.025824443,-0.02287583600000001,650,265000.0,0.6358024691358024,7.840236686390532,0.221526806,0.360783991,0.189306596,0.169130363,0.14300000000000002,0.206,0.003,0.048,0.046,0.066,0.08900000000000001,0.056,0.105,0.067,0.114,0.057,0.16899999999999998,0.20575,0.18075,0.13175,0.31175,0.79957799,0.030788683,0.090879982,0.0731457,0.37526888799999997,0.529105568,0.051256999,0.005032923,0.02812033,0.001724166,0.004737352,0.805678254,0.007348232,0.05257886,0.004039475,0.056823593,0.00312813,0.039434145,0.007389284,0.009376180999999999,0.00834168,0.002922872,0.002931082,32.8,0.016309999999999998,0.26,-0.013000000000000001,0.8825,0.5825,0.9282,0.4657,0.3664,39.03,0.8802,28.34,0.3811,0.2921,0.1297,0.6084,4238.83,-0.11758325943135027,0.613,45.6,-0.2,0.25,0.11824,0.08900000000000001,0.08417999999999999,0.05908,0.05104,0.55713,0.49700000000000005,0.7178696739045142,Con,con lab marginal,con lab marginal
E14000822,Milton Keynes South,South East,Small City,135909,0.1534,0.1284,0.1032,0.15130000000000002,0.1493,0.1291,0.0918,0.0609,0.0326,79.84210264273159,1702.2222048453586,7190,0.7262905162064826,52.90304542009727,0.028034431,-0.020364019999999997,630,275000.0,0.71875,8.394383394383395,0.207890106,0.364552507,0.157382228,0.190914181,0.146,0.207,0.001,0.042,0.044,0.065,0.098,0.052000000000000005,0.105,0.065,0.12,0.055,0.191,0.21275,0.18375,0.12875,0.28475,0.800697511,0.035308566,0.092211647,0.064728435,0.383158955,0.526739252,0.044637585,0.004983349000000001,0.027498957,0.0017083520000000002,0.006258709,0.8237956900000001,0.009045606,0.04243326,0.003086055,0.051707170999999996,0.003558411,0.033584469,0.008770065,0.009950954,0.008620486,0.003219889,0.002227943,35.1,0.00707,0.252,-0.013000000000000001,0.9312,0.5854,0.7672,0.4048,0.8151,39.9,0.8834,23.16,0.3465,0.3154,0.1497,0.6365,4307.14,-0.10917108240364992,0.597,43.9,-0.11,0.115,0.12639,0.09558,0.09083,0.06189,0.05717000000000001,0.5965499999999999,0.531,0.6997413895711828,Con,con lab marginal,con lab marginal
E14000823,Mitcham and Morden,London,Large City,106412,0.1429,0.1132,0.12710000000000002,0.1837,0.1433,0.1283,0.0795,0.0498,0.0323,16.4469993569548,6469.9947808414345,4055,0.7746170678336981,38.106604518287405,0.044198927,-0.0048247839999999995,580,390000.0,0.8660287081339713,12.93103448275862,0.218375772,0.343103316,0.217375696,0.201605252,0.135,0.163,0.0,0.066,0.056,0.063,0.134,0.073,0.085,0.064,0.086,0.075,0.201,0.18125,0.16824999999999998,0.13724999999999998,0.31325,0.537357935,0.051549885,0.217206529,0.174030475,0.23779744000000005,0.558239269,0.106933338,0.008344789,0.081318128,0.001423067,0.002439544,0.5974268620000001,0.013175473,0.102760944,0.00915797,0.09258649700000003,0.006844276,0.107756201,0.013301322,0.007899475999999999,0.030687913,0.013756317,0.00464675,60.1,0.00788,0.1671,-0.0456,0.9092,0.5937,0.7279,0.4724,1.0,43.87,0.8643,7.92,0.4411,0.2675,0.3573,0.531,4746.61,-0.033091875022916994,0.58,43.1,0.47,0.025,0.11786,0.07849,0.07261000000000001,0.07626000000000001,0.04555,0.54585,0.447,0.702190524707081,Lab,lab safe,lab safe
E14000824,Mole Valley,South East,Rural,97208,0.1052,0.117,0.0892,0.0947,0.1358,0.1604,0.1233,0.1058,0.0687,369.45280003941,263.1134477520016,6555,0.14298169136878824,67.43272158670068,0.01088686,-0.0070229970000000004,640,513750.0,0.5807692307692307,15.437199519230768,0.395741241,0.34032180700000003,0.120765869,0.118239915,0.14700000000000002,0.128,0.008,0.045,0.045,0.039,0.098,0.058,0.103,0.119,0.124,0.086,0.156,0.15350000000000005,0.1705,0.1245,0.3955,0.95558385,0.013974093,0.021918702,0.004387949,0.327528332,0.648806204,0.007260636,0.003777635,0.005398125,0.002409689,0.000915471,0.8999610659999999,0.006745025,0.029053066,0.003872339,0.019645807,0.002799028,0.009575621,0.00625046,0.004545789000000001,0.009144192,0.002514916,0.00589269,43.6,0.01029,0.1899,-0.0867,0.9301,0.5973,0.7209,0.3086,1.0,33.83,0.8931,25.87,0.3549,0.4098,0.1347,0.7604,4331.67,-0.035346595729992325,0.684,48.9,-0.02,0.06000000000000001,0.14386,0.08215,0.0506,0.05223,0.05515,0.6129199999999999,0.473,0.7628412368368099,Con,con safe,con safe
E14000825,Morecambe and Lunesdale,North West,Small Town,89470,0.1186,0.1087,0.112,0.103,0.1163,0.1448,0.1257,0.1076,0.0633,253.517125840537,352.9150139398349,2730,0.1234567901234569,30.513021124399238,0.050607379,0.008301664,500,143500.0,0.12549019607843134,5.519230769230768,0.377805103,0.33612562799999995,0.16958704800000002,0.097704683,0.194,0.163,0.011,0.066,0.052000000000000005,0.057,0.159,0.045,0.113,0.036000000000000004,0.04300000000000001,0.059,0.245,0.188,0.182,0.13799999999999998,0.24700000000000005,0.979517124,0.00814297,0.008405278,0.002771347,0.2838292490000001,0.703568537,0.0041855320000000005,0.002554657,0.0007299019999999999,0.000570236,0.000421975,0.950777231,0.00468734,0.02498774,0.001300138,0.005474265,0.000843949,0.00263449,0.002509038,0.0018475649,0.0026801090000000004,0.0006614739999999999,0.001596661,69.7,0.00424,0.2098,-0.0579,0.9486,0.5124,0.8676,0.3789,0.4371,37.48,0.843,22.6,0.2176,0.2853,0.344,0.6955,4455.73,-0.09263946728029893,0.519,39.6,-0.33,0.28,0.14789000000000002,0.13681,0.08552,0.07196,0.06794,0.7900099999999999,0.5820000000000001,0.6843814540991948,Con,con lab marginal,con lab marginal
E14000826,Morley and Outwood,Yorkshire and The Humber,Large Town,99113,0.1211,0.105,0.1199,0.1336,0.136,0.1481,0.1088,0.08349999999999999,0.0441,68.6031957751149,1444.7286147557604,3265,0.3272357723577235,32.94219728996196,0.020349165,-0.015220046000000003,610,165000.0,0.2692307692307692,5.2017654476670865,0.294644997,0.433314157,0.125173786,0.130375378,0.211,0.185,0.002,0.038,0.062,0.049,0.117,0.046,0.086,0.054000000000000006,0.101,0.049,0.242,0.209,0.17800000000000002,0.133,0.239,0.953675396,0.012425772,0.024737546000000003,0.006186977,0.3419108120000001,0.632242753,0.008518753,0.002186687,0.006332066,0.000507809,0.00553408,0.957157514,0.003388847,0.013824837,0.001129616,0.0059175270000000006,0.0015130629999999998,0.008466935,0.002248868,0.0025183174,0.002031235,0.0005907161000000001,0.001212523,43.1,0.01145,0.22699999999999998,0.0079,0.9677,0.4076,0.913,0.3125,0.816,44.58,0.8058,27.51,0.3104,0.2414,0.2483,0.755,4243.08,-0.07186308543379683,0.7709999999999999,49.8,0.21,0.12,0.13853,0.10183,0.11643,0.0664,0.06275,0.7107499999999999,0.598,0.6870383685208183,Con,con lab marginal,con safe
E14000827,New Forest East,South East,Small Town,93614,0.1049,0.1046,0.0984,0.1035,0.1218,0.1516,0.1316,0.1106,0.073,396.8167073450911,235.91244589051217,3690,0.14241486068111464,39.41718119084753,0.016177553,-0.0066280930000000024,570,285000.0,0.425,9.615384615384617,0.397454686,0.353798689,0.113613575,0.117110168,0.202,0.14800000000000002,0.008,0.061,0.064,0.056,0.125,0.046,0.091,0.068,0.067,0.065,0.202,0.21025,0.18025,0.13825,0.26825,0.973729236,0.009453577,0.009269486,0.004883807,0.35116843200000003,0.634624131,0.00335694,0.002198254,0.001559353,0.000985424,0.0005631,0.945650056,0.003562688,0.018614775,0.001689299,0.01035237,0.001169515,0.004710545,0.003779265,0.0019600197,0.00363849,0.001288632,0.003584346,37.4,0.03624,0.2422,-0.1471,0.856,0.5922,0.8293,0.3981,0.8591,34.38,0.8225,18.82,0.269,0.2728,0.2233,0.7083,4247.91,-0.06121046303990385,0.632,45.6,-0.02,0.04,0.16335,0.10828,0.09398,0.06465,0.06347,0.76789,0.602,0.7092504338723451,Con,con safe,con safe
E14000828,New Forest West,South East,Small Town,86139,0.08710000000000001,0.0968,0.0779,0.0806,0.11,0.1444,0.1497,0.1477,0.1058,356.187811546025,241.83590007225587,4360,0.11508951406649626,50.61586505531757,0.017402858,-0.0028943539999999983,660,360000.0,0.5,10.48951048951049,0.473619017,0.274404385,0.128452456,0.102387729,0.185,0.158,0.013,0.066,0.041,0.039,0.138,0.048,0.096,0.07,0.069,0.07800000000000001,0.221,0.18375,0.17375,0.12274999999999997,0.29875,0.977697465,0.008880593,0.009617671,0.001914023,0.3170740409999999,0.6706928529999999,0.00208046,0.002686766,0.000867849,0.001533596,0.000320985,0.935517619,0.004945550999999999,0.021708117,0.001807028,0.011852679,0.001046174,0.005100100000000001,0.005956061,0.0025916587000000004,0.005088212,0.000998621,0.00337629,29.5,0.02089,0.2259,-0.1471,0.8764,0.5805,0.9113,0.3935,0.9717,38.55,0.9328,28.73,0.287,0.3183,0.25,0.6816,4240.58,-0.05753160393293377,0.748,51.2,0.14,0.14500000000000002,0.18891,0.07741,0.07547999999999999,0.06564,0.06904,0.7953700000000001,0.5529999999999999,0.7228941935859041,Con,con safe,con safe
