ONSConstID,ConstituencyName,RegionID,RegionName,CountryID,CountryName,Date,ConNumAllcategories:Countryofbirth,ConNumEurope:UnitedKingdom:Total,ConNumEurope:UnitedKingdom:England,ConNumEurope:UnitedKingdom:NorthernIreland,ConNumEurope:UnitedKingdom:Scotland,ConNumEurope:UnitedKingdom:Wales,ConNumEurope:UnitedKingdomnototherwisespecified,ConNumEurope:ChannelIslandsandIsleofMan,ConNumEurope:Ireland,ConNumEurope:OtherEurope:Total,ConNumEurope:OtherEurope:EUCountries:Total,ConNumEurope:OtherEurope:RestofEurope:Total,ConNumAfrica:NorthAfrica,ConNumAfrica:CentralandWesternAfrica:Total,ConNumAfrica:SouthandEasternAfrica:Total,ConNumMiddleEastandAsia:MiddleEast:Total,ConNumMiddleEastandAsia:EasternAsia:Total,ConNumMiddleEastandAsia:SouthernAsia:Total,ConNumMiddleEastandAsia:South-EastAsia:Total,ConNumMiddleEastandAsia:CentralAsia,ConNumTheAmericasandtheCaribbean:NorthAmericasandtheCaribbean:Total,ConNumTheAmericasandtheCaribbean:CentralAmerica,ConNumTheAmericasandtheCaribbean:SouthAmerica,ConNumAntarcticaandOceania:Australia,ConNumAntarcticaandOceania:OtherAntarcticaandOceania,ConNumOther,Con%Allcategories:Countryofbirth,Con%Europe:UnitedKingdom:Total,Con%Europe:UnitedKingdom:England,Con%Europe:UnitedKingdom:NorthernIreland,Con%Europe:UnitedKingdom:Scotland,Con%Europe:UnitedKingdom:Wales,Con%Europe:UnitedKingdomnototherwisespecified,Con%Europe:ChannelIslandsandIsleofMan,Con%Europe:Ireland,Con%Europe:OtherEurope:Total,Con%Europe:OtherEurope:EUCountries:Total,Con%Europe:OtherEurope:RestofEurope:Total,Con%Africa:NorthAfrica,Con%Africa:CentralandWesternAfrica:Total,Con%Africa:SouthandEasternAfrica:Total,Con%MiddleEastandAsia:MiddleEast:Total,Con%MiddleEastandAsia:EasternAsia:Total,Con%MiddleEastandAsia:SouthernAsia:Total,Con%MiddleEastandAsia:South-EastAsia:Total,Con%MiddleEastandAsia:CentralAsia,Con%TheAmericasandtheCaribbean:NorthAmericasandtheCaribbean:Total,Con%TheAmericasandtheCaribbean:CentralAmerica,Con%TheAmericasandtheCaribbean:SouthAmerica,Con%AntarcticaandOceania:Australia,Con%AntarcticaandOceania:OtherAntarcticaandOceania,Con%Other,REG%Allcategories:Countryofbirth,REG%Europe:UnitedKingdom:Total,REG%Europe:UnitedKingdom:England,REG%Europe:UnitedKingdom:NorthernIreland,REG%Europe:UnitedKingdom:Scotland,REG%Europe:UnitedKingdom:Wales,REG%Europe:UnitedKingdomnototherwisespecified,REG%Europe:ChannelIslandsandIsleofMan,REG%Europe:Ireland,REG%Europe:OtherEurope:Total,REG%Europe:OtherEurope:EUCountries:Total,REG%Europe:OtherEurope:RestofEurope:Total,REG%Africa:NorthAfrica,REG%Africa:CentralandWesternAfrica:Total,REG%Africa:SouthandEasternAfrica:Total,REG%MiddleEastandAsia:MiddleEast:Total,REG%MiddleEastandAsia:EasternAsia:Total,REG%MiddleEastandAsia:SouthernAsia:Total,REG%MiddleEastandAsia:South-EastAsia:Total,REG%MiddleEastandAsia:CentralAsia,REG%TheAmericasandtheCaribbean:NorthAmericasandtheCaribbean:Total,REG%TheAmericasandtheCaribbean:CentralAmerica,REG%TheAmericasandtheCaribbean:SouthAmerica,REG%AntarcticaandOceania:Australia,REG%AntarcticaandOceania:OtherAntarcticaandOceania,REG%Other,uk%Allcategories:Countryofbirth,uk%Europe:UnitedKingdom:Total,uk%Europe:UnitedKingdom:England,uk%Europe:UnitedKingdom:NorthernIreland,uk%Europe:UnitedKingdom:Scotland,uk%Europe:UnitedKingdom:Wales,uk%Europe:UnitedKingdomnototherwisespecified,uk%Europe:ChannelIslandsandIsleofMan,uk%Europe:Ireland,uk%Europe:OtherEurope:Total,uk%Europe:OtherEurope:EUCountries:Total,uk%Europe:OtherEurope:RestofEurope:Total,uk%Africa:NorthAfrica,uk%Africa:CentralandWesternAfrica:Total,uk%Africa:SouthandEasternAfrica:Total,uk%MiddleEastandAsia:MiddleEast:Total,uk%MiddleEastandAsia:EasternAsia:Total,uk%MiddleEastandAsia:SouthernAsia:Total,uk%MiddleEastandAsia:South-EastAsia:Total,uk%MiddleEastandAsia:CentralAsia,uk%TheAmericasandtheCaribbean:NorthAmericasandtheCaribbean:Total,uk%TheAmericasandtheCaribbean:CentralAmerica,uk%TheAmericasandtheCaribbean:SouthAmerica,uk%AntarcticaandOceania:Australia,uk%AntarcticaandOceania:OtherAntarcticaandOceania,uk%Other,ConNumRoW,Con%RoW,Reg%RoW,UK%RoW
E14000921,"Sheffield, Brightside and Hillsborough",E12000003,Yorkshire and The Humber,K02000001,United Kingdom,2011,107139,91389,90341,162,574,295,17,14,287,2849,2482,367,410,901,2607,2529,303,4234,474,25,945,11,80,62,19,0,1,0.852994708,0.843213022,0.001512054,0.005357526,0.002753432,0.000158672,0.000130671,0.002678763,0.026591624,0.023166167,0.003425457,0.003826804,0.008409636,0.024332876,0.02360485,0.002828102,0.039518756,0.004424159,0.000233342,0.008820318,0.00010267,0.000746694,0.000578687,0.00017734,0,1,0.91205252,0.890826997,0.003143232,0.013031696,0.004969025,8.15711E-05,0.000341804,0.003782553,0.026875506,0.024726268,0.002149238,0.001510674,0.002981604,0.006913862,0.005087123,0.004334436,0.025942832,0.003590075,6.73766E-05,0.004379669,0.000154436,0.000614528,0.000885737,0.000483749,1.51408E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,12600,0.117604234,0.056947616,0.078930644
E14000922,"Sheffield, Hallam",E12000003,Yorkshire and The Humber,K02000001,United Kingdom,2011,89356,82715,80339,329,1240,799,8,46,363,1758,1498,260,146,185,524,505,704,1089,407,13,537,47,123,145,49,0,1,0.925679305,0.899089037,0.003681902,0.013877076,0.008941761,8.95295E-05,0.000514795,0.004062402,0.019674113,0.016764403,0.002909709,0.001633914,0.00207037,0.005864184,0.005651551,0.007878598,0.012187206,0.004554814,0.000145485,0.006009669,0.000525986,0.001376516,0.001622723,0.000548368,0,1,0.91205252,0.890826997,0.003143232,0.013031696,0.004969025,8.15711E-05,0.000341804,0.003782553,0.026875506,0.024726268,0.002149238,0.001510674,0.002981604,0.006913862,0.005087123,0.004334436,0.025942832,0.003590075,6.73766E-05,0.004379669,0.000154436,0.000614528,0.000885737,0.000483749,1.51408E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,4474,0.050069385,0.056947616,0.078930644
E14000923,"Sheffield, Heeley",E12000003,Yorkshire and The Humber,K02000001,United Kingdom,2011,93466,86649,85344,190,735,370,10,27,363,1906,1602,304,110,525,1026,573,351,884,302,3,537,17,105,59,29,0,1,0.927064387,0.913102091,0.002032825,0.007863822,0.003958659,0.000106991,0.000288875,0.003883765,0.020392442,0.017139923,0.00325252,0.001176899,0.005617016,0.010977254,0.006130572,0.003755376,0.009457985,0.003231121,3.20972E-05,0.005745405,0.000181884,0.001123403,0.000631246,0.000310273,0,1,0.91205252,0.890826997,0.003143232,0.013031696,0.004969025,8.15711E-05,0.000341804,0.003782553,0.026875506,0.024726268,0.002149238,0.001510674,0.002981604,0.006913862,0.005087123,0.004334436,0.025942832,0.003590075,6.73766E-05,0.004379669,0.000154436,0.000614528,0.000885737,0.000483749,1.51408E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,4521,0.04837053,0.056947616,0.078930644
E14000925,Shipley,E12000003,Yorkshire and The Humber,K02000001,United Kingdom,2011,95176,89581,87542,339,1195,499,6,43,416,1960,1812,148,87,71,448,240,172,1293,337,2,312,10,66,80,58,0,1,0.941214172,0.919790704,0.003561822,0.012555686,0.005242918,6.30411E-05,0.000451795,0.00437085,0.020593427,0.019038413,0.001555014,0.000914096,0.000745986,0.004707069,0.002521644,0.001807178,0.013585358,0.003540809,2.10137E-05,0.003278137,0.000105069,0.000693452,0.000840548,0.000609397,0,1,0.91205252,0.890826997,0.003143232,0.013031696,0.004969025,8.15711E-05,0.000341804,0.003782553,0.026875506,0.024726268,0.002149238,0.001510674,0.002981604,0.006913862,0.005087123,0.004334436,0.025942832,0.003590075,6.73766E-05,0.004379669,0.000154436,0.000614528,0.000885737,0.000483749,1.51408E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,3176,0.033369757,0.056947616,0.078930644
E14000928,Skipton and Ripon,E12000003,Yorkshire and The Humber,K02000001,United Kingdom,2011,99266,93649,90628,400,1870,743,8,31,284,2187,2070,117,73,82,469,80,223,390,315,1,1164,14,34,156,114,0,1,0.943414664,0.912981283,0.004029577,0.018838273,0.007484939,8.05915E-05,0.000312292,0.002861,0.022031713,0.020853061,0.001178651,0.000735398,0.000826063,0.004724679,0.000805915,0.002246489,0.003928838,0.003173292,1.00739E-05,0.011726069,0.000141035,0.000342514,0.001571535,0.001148429,0,1,0.91205252,0.890826997,0.003143232,0.013031696,0.004969025,8.15711E-05,0.000341804,0.003782553,0.026875506,0.024726268,0.002149238,0.001510674,0.002981604,0.006913862,0.005087123,0.004334436,0.025942832,0.003590075,6.73766E-05,0.004379669,0.000154436,0.000614528,0.000885737,0.000483749,1.51408E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,3115,0.031380332,0.056947616,0.078930644
E14000993,Thirsk and Malton,E12000003,Yorkshire and The Humber,K02000001,United Kingdom,2011,96949,92821,89995,330,1847,640,9,53,318,1981,1864,117,51,55,399,65,164,193,244,1,307,10,51,123,113,0,1,0.957420912,0.928271565,0.003403852,0.019051254,0.006601409,9.28323E-05,0.000546679,0.003280075,0.020433424,0.019226604,0.00120682,0.00052605,0.000567309,0.004115566,0.000670456,0.001691611,0.001990737,0.002516787,1.03147E-05,0.003166613,0.000103147,0.00052605,0.001268708,0.001165561,0,1,0.91205252,0.890826997,0.003143232,0.013031696,0.004969025,8.15711E-05,0.000341804,0.003782553,0.026875506,0.024726268,0.002149238,0.001510674,0.002981604,0.006913862,0.005087123,0.004334436,0.025942832,0.003590075,6.73766E-05,0.004379669,0.000154436,0.000614528,0.000885737,0.000483749,1.51408E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,1776,0.01831891,0.056947616,0.078930644
E14001009,Wakefield,E12000003,Yorkshire and The Humber,K02000001,United Kingdom,2011,95074,86768,84984,293,1107,377,7,19,267,3654,3471,183,125,461,684,433,152,1825,348,3,180,7,66,56,25,1,1,0.912636473,0.893872142,0.00308181,0.011643562,0.003965332,7.36269E-05,0.000199844,0.002808339,0.03843322,0.036508404,0.001924816,0.001314765,0.004848855,0.007194396,0.004554347,0.001598755,0.019195574,0.003660307,3.15544E-05,0.001893262,7.36269E-05,0.000694196,0.000589015,0.000262953,1.05181E-05,1,0.91205252,0.890826997,0.003143232,0.013031696,0.004969025,8.15711E-05,0.000341804,0.003782553,0.026875506,0.024726268,0.002149238,0.001510674,0.002981604,0.006913862,0.005087123,0.004334436,0.025942832,0.003590075,6.73766E-05,0.004379669,0.000154436,0.000614528,0.000885737,0.000483749,1.51408E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,4366,0.045922124,0.056947616,0.078930644
E14001028,Wentworth and Dearne,E12000003,Yorkshire and The Humber,K02000001,United Kingdom,2011,95362,93042,91697,134,798,408,5,19,191,951,867,84,33,61,280,134,109,228,140,1,95,5,16,43,14,0,1,0.975671651,0.961567501,0.001405172,0.008368113,0.004278434,5.24318E-05,0.000199241,0.002002894,0.009972526,0.009091672,0.000880854,0.00034605,0.000639668,0.00293618,0.001405172,0.001143013,0.002390889,0.00146809,1.04864E-05,0.000996204,5.24318E-05,0.000167782,0.000450913,0.000146809,0,1,0.91205252,0.890826997,0.003143232,0.013031696,0.004969025,8.15711E-05,0.000341804,0.003782553,0.026875506,0.024726268,0.002149238,0.001510674,0.002981604,0.006913862,0.005087123,0.004334436,0.025942832,0.003590075,6.73766E-05,0.004379669,0.000154436,0.000614528,0.000885737,0.000483749,1.51408E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,1159,0.012153688,0.056947616,0.078930644
E14001061,York Central,E12000003,Yorkshire and The Humber,K02000001,United Kingdom,2011,104359,92092,88582,540,2165,784,21,98,485,5176,4531,645,129,273,773,362,1425,1411,701,35,779,64,189,250,117,0,1,0.882453837,0.848819939,0.005174446,0.020745695,0.007512529,0.000201228,0.000939066,0.004647419,0.049598022,0.043417434,0.006180588,0.001236118,0.00261597,0.007407123,0.003468795,0.013654788,0.013520635,0.006717197,0.000335381,0.007464617,0.000613268,0.001811056,0.002395577,0.00112113,0,1,0.91205252,0.890826997,0.003143232,0.013031696,0.004969025,8.15711E-05,0.000341804,0.003782553,0.026875506,0.024726268,0.002149238,0.001510674,0.002981604,0.006913862,0.005087123,0.004334436,0.025942832,0.003590075,6.73766E-05,0.004379669,0.000154436,0.000614528,0.000885737,0.000483749,1.51408E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,6508,0.062361655,0.056947616,0.078930644
E14001062,York Outer,E12000003,Yorkshire and The Humber,K02000001,United Kingdom,2011,93692,87731,84389,434,2142,760,6,59,322,2181,1931,250,76,131,429,192,919,558,409,12,392,26,75,122,58,0,1,0.936376638,0.90070657,0.004632199,0.022862144,0.008111685,6.40396E-05,0.000629723,0.003436793,0.023278402,0.020610084,0.002668317,0.000811169,0.001398198,0.004578833,0.002049268,0.009808735,0.005955685,0.004365367,0.000128079,0.004183922,0.000277505,0.000800495,0.001302139,0.00061905,0,1,0.91205252,0.890826997,0.003143232,0.013031696,0.004969025,8.15711E-05,0.000341804,0.003782553,0.026875506,0.024726268,0.002149238,0.001510674,0.002981604,0.006913862,0.005087123,0.004334436,0.025942832,0.003590075,6.73766E-05,0.004379669,0.000154436,0.000614528,0.000885737,0.000483749,1.51408E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,3399,0.036278444,0.056947616,0.078930644
E14000533,Amber Valley,E12000004,East Midlands,K02000001,United Kingdom,2011,87883,85514,84165,189,759,400,1,17,209,1194,1107,87,38,29,194,28,87,168,134,1,164,8,14,66,18,0,1,0.973043706,0.957693752,0.002150587,0.008636483,0.004551506,1.13788E-05,0.000193439,0.002378162,0.013586245,0.012596293,0.000989953,0.000432393,0.000329984,0.00220748,0.000318605,0.000989953,0.001911633,0.001524755,1.13788E-05,0.001866117,9.10301E-05,0.000159303,0.000750998,0.000204818,0,1,0.901127498,0.875575033,0.003445452,0.014671022,0.007353931,8.20608E-05,0.000337729,0.00489762,0.033481925,0.030965172,0.002516753,0.001677615,0.002935881,0.013965784,0.003107062,0.004300694,0.022555922,0.003773034,7.87519E-05,0.005450869,0.000145592,0.000751342,0.000893184,0.000518174,1.32356E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,949,0.010798448,0.060155227,0.078930644
E14000535,Ashfield,E12000004,East Midlands,K02000001,United Kingdom,2011,101914,98818,97379,220,783,434,2,18,217,1656,1547,109,41,45,219,40,131,320,141,1,178,1,21,50,17,0,1,0.969621446,0.955501698,0.002158683,0.007682948,0.004258492,1.96244E-05,0.00017662,0.002129246,0.016248994,0.015179465,0.001069529,0.0004023,0.000441549,0.002148871,0.000392488,0.001285397,0.003139902,0.001383519,9.81219E-06,0.001746571,9.81219E-06,0.000206056,0.00049061,0.000166807,0,1,0.901127498,0.875575033,0.003445452,0.014671022,0.007353931,8.20608E-05,0.000337729,0.00489762,0.033481925,0.030965172,0.002516753,0.001677615,0.002935881,0.013965784,0.003107062,0.004300694,0.022555922,0.003773034,7.87519E-05,0.005450869,0.000145592,0.000751342,0.000893184,0.000518174,1.32356E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,1205,0.011823694,0.060155227,0.078930644
E14000546,Bassetlaw,E12000004,East Midlands,K02000001,United Kingdom,2011,103808,98869,96589,195,1407,675,3,37,285,2756,2617,139,67,77,370,127,155,507,194,0,227,9,45,62,21,0,1,0.952421779,0.930458154,0.001878468,0.013553869,0.006502389,2.88995E-05,0.000356427,0.002745453,0.026549014,0.025210003,0.00133901,0.000645422,0.000741754,0.003564273,0.001223412,0.001493141,0.004884017,0.001868835,0,0.002186729,8.66985E-05,0.000433493,0.000597256,0.000202297,0,1,0.901127498,0.875575033,0.003445452,0.014671022,0.007353931,8.20608E-05,0.000337729,0.00489762,0.033481925,0.030965172,0.002516753,0.001677615,0.002935881,0.013965784,0.003107062,0.004300694,0.022555922,0.003773034,7.87519E-05,0.005450869,0.000145592,0.000751342,0.000893184,0.000518174,1.32356E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,1861,0.017927327,0.060155227,0.078930644
E14000577,Bolsover,E12000004,East Midlands,K02000001,United Kingdom,2011,94473,91654,90293,181,789,388,3,11,213,1415,1332,83,30,102,331,24,100,240,164,2,116,6,17,26,22,0,1,0.970160787,0.955754554,0.001915891,0.008351593,0.004106994,3.17551E-05,0.000116435,0.002254612,0.014977824,0.014099266,0.000878558,0.000317551,0.001079674,0.003503647,0.000254041,0.001058503,0.002540408,0.001735946,2.11701E-05,0.001227864,6.35102E-05,0.000179946,0.000275211,0.000232871,0,1,0.901127498,0.875575033,0.003445452,0.014671022,0.007353931,8.20608E-05,0.000337729,0.00489762,0.033481925,0.030965172,0.002516753,0.001677615,0.002935881,0.013965784,0.003107062,0.004300694,0.022555922,0.003773034,7.87519E-05,0.005450869,0.000145592,0.000751342,0.000893184,0.000518174,1.32356E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,1180,0.012490341,0.060155227,0.078930644
E14000582,Boston and Skegness,E12000004,East Midlands,K02000001,United Kingdom,2011,101684,90169,88318,274,1022,547,8,32,305,9117,8894,223,67,144,330,86,157,560,296,20,181,5,128,62,25,0,1,0.886757012,0.868553558,0.002694623,0.010050745,0.005379411,7.86751E-05,0.0003147,0.002999489,0.089660124,0.087467055,0.002193069,0.000658904,0.001416152,0.003245348,0.000845757,0.001543999,0.005507258,0.002910979,0.000196688,0.001780024,4.91719E-05,0.001258802,0.000609732,0.00024586,0,1,0.901127498,0.875575033,0.003445452,0.014671022,0.007353931,8.20608E-05,0.000337729,0.00489762,0.033481925,0.030965172,0.002516753,0.001677615,0.002935881,0.013965784,0.003107062,0.004300694,0.022555922,0.003773034,7.87519E-05,0.005450869,0.000145592,0.000751342,0.000893184,0.000518174,1.32356E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,2061,0.020268676,0.060155227,0.078930644
E14000583,Bosworth,E12000004,East Midlands,K02000001,United Kingdom,2011,98282,94356,92059,252,1158,883,4,31,323,1460,1350,110,59,52,531,73,180,595,201,3,227,2,40,86,63,0,1,0.960053723,0.9366822,0.00256405,0.011782422,0.008984351,4.06992E-05,0.000315419,0.003286461,0.014855213,0.013735984,0.001119228,0.000600313,0.00052909,0.00540282,0.000742761,0.001831465,0.006054008,0.002045135,3.05244E-05,0.00230968,2.03496E-05,0.000406992,0.000875033,0.000641013,0,1,0.901127498,0.875575033,0.003445452,0.014671022,0.007353931,8.20608E-05,0.000337729,0.00489762,0.033481925,0.030965172,0.002516753,0.001677615,0.002935881,0.013965784,0.003107062,0.004300694,0.022555922,0.003773034,7.87519E-05,0.005450869,0.000145592,0.000751342,0.000893184,0.000518174,1.32356E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,2112,0.021489184,0.060155227,0.078930644
E14000607,Broxtowe,E12000004,East Midlands,K02000001,United Kingdom,2011,94971,86965,84617,379,1214,750,5,37,382,2742,2496,246,151,237,588,456,937,1273,440,9,459,39,83,112,60,1,1,0.915700582,0.890977246,0.003990692,0.01278285,0.007897148,5.26477E-05,0.000389593,0.00402228,0.028871971,0.026281707,0.002590264,0.001589959,0.002495499,0.006191364,0.004801466,0.00986617,0.013404092,0.004632993,9.47658E-05,0.004833054,0.000410652,0.000873951,0.001179307,0.000631772,1.05295E-05,1,0.901127498,0.875575033,0.003445452,0.014671022,0.007353931,8.20608E-05,0.000337729,0.00489762,0.033481925,0.030965172,0.002516753,0.001677615,0.002935881,0.013965784,0.003107062,0.004300694,0.022555922,0.003773034,7.87519E-05,0.005450869,0.000145592,0.000751342,0.000893184,0.000518174,1.32356E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,4845,0.051015573,0.060155227,0.078930644
E14000625,Charnwood,E12000004,East Midlands,K02000001,United Kingdom,2011,94748,87486,85636,266,955,620,9,31,469,1360,1220,140,165,74,2126,129,242,1976,197,4,301,6,49,68,65,0,1,0.923354583,0.903829105,0.002807447,0.010079368,0.006543674,9.49888E-05,0.000327184,0.004949973,0.014353865,0.012876261,0.001477604,0.001741462,0.000781019,0.022438468,0.001361506,0.002554144,0.020855321,0.0020792,4.22172E-05,0.003176848,6.33259E-05,0.000517161,0.000717693,0.00068603,0,1,0.901127498,0.875575033,0.003445452,0.014671022,0.007353931,8.20608E-05,0.000337729,0.00489762,0.033481925,0.030965172,0.002516753,0.001677615,0.002935881,0.013965784,0.003107062,0.004300694,0.022555922,0.003773034,7.87519E-05,0.005450869,0.000145592,0.000751342,0.000893184,0.000518174,1.32356E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,5402,0.057014396,0.060155227,0.078930644
E14000632,Chesterfield,E12000004,East Midlands,K02000001,United Kingdom,2011,93248,89575,88045,198,883,446,3,15,319,1334,1229,105,61,116,379,81,236,534,222,5,246,13,33,61,18,0,1,0.960610415,0.944202557,0.00212337,0.009469372,0.004782944,3.21723E-05,0.000160861,0.003420985,0.014305937,0.013179907,0.00112603,0.00065417,0.001243995,0.00406443,0.000868651,0.002530885,0.005726664,0.002380748,5.36205E-05,0.002638126,0.000139413,0.000353895,0.00065417,0.000193034,0,1,0.901127498,0.875575033,0.003445452,0.014671022,0.007353931,8.20608E-05,0.000337729,0.00489762,0.033481925,0.030965172,0.002516753,0.001677615,0.002935881,0.013965784,0.003107062,0.004300694,0.022555922,0.003773034,7.87519E-05,0.005450869,0.000145592,0.000751342,0.000893184,0.000518174,1.32356E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,2005,0.021501802,0.060155227,0.078930644
