ONSConstID,ConstituencyName,RegionID,RegionName,All#,GbHasRelig,RegHasRelig%,HasReligion#,HasReligion%,GbChristian%,RegChristian%,Christian#,Christian%,GbBuddhist%,RegBuddhist%,Buddhist#,Buddhist%,GbHindu%,RegHindu%,Hindu#,Hindu%,GbJewish%,RegJewish%,Jewish#,Jewish%,GbMuslim%,RegMuslim%,Muslim#,Muslim%,GbSikh%,RegSikh%,Sikh#,Sikh%,GbOther%,RegOther%,Other#,Other%,GbNoReligion%,RegNoReligion%,NoReligion#,NoReligion%,GbNotStated%,RegNotStated%,NotStated#,GbNotStated%
E14000692,"Enfield, Southgate",E12000007,London,97354,0.666873424,0.707960823,72508,0.744787066,0.588114724,0.484219791,51635,0.53038396,0.004245273,0.010035061,734,0.007539495,0.013573312,0.050317344,4526,0.046490129,0.004386952,0.01817997,3243,0.03331142,0.045343708,0.123908773,10774,0.110668283,0.00704259,0.015431234,467,0.004796927,0.004166865,0.00586865,1129,0.011596853,0.261332921,0.207289483,17086,0.175503831,0.071793655,0.084749694,7760,0.079709103
E14000693,Epping Forest,E12000006,East of England,95084,0.666873424,0.648321138,66421,0.698550755,0.588114724,0.596559583,57109,0.600616297,0.004245273,0.003809327,356,0.003744058,0.013573312,0.009237271,1665,0.017510833,0.004386952,0.005956937,3606,0.037924362,0.045343708,0.025370598,2172,0.02284296,0.00704259,0.003114949,1163,0.01223129,0.004166865,0.004272473,350,0.003680956,0.261332921,0.279045967,21455,0.22564259,0.071793655,0.072632896,7208,0.075806655
E14000694,Epsom and Ewell,E12000008,South East,104197,0.666873424,0.649769594,71528,0.6864689,0.588114724,0.597600162,65259,0.62630402,0.004245273,0.005089435,565,0.005422421,0.013573312,0.010712412,2255,0.021641698,0.004386952,0.002056921,319,0.003061508,0.045343708,0.023353427,2615,0.025096692,0.00704259,0.006362778,167,0.001602733,0.004166865,0.004594458,348,0.003339827,0.261332921,0.276590058,25084,0.240736298,0.071793655,0.073640349,7585,0.072794802
E14000695,Erewash,E12000004,East Midlands,94050,0.666873424,0.656425606,54064,0.574843169,0.588114724,0.588140621,52619,0.559479001,0.004245273,0.002795363,180,0.001913876,0.013573312,0.019792324,389,0.004136098,0.004386952,0.000938405,37,0.000393408,0.045343708,0.031026277,239,0.002541201,0.00704259,0.00978002,264,0.002807018,0.004166865,0.003952597,336,0.003572568,0.261332921,0.275313232,33528,0.356491228,0.071793655,0.068261162,6458,0.068665603
E14000696,Erith and Thamesmead,E12000007,London,110151,0.666873424,0.707960823,79390,0.720737896,0.588114724,0.484219791,64772,0.58802916,0.004245273,0.010035061,1412,0.012818767,0.013573312,0.050317344,3476,0.031556681,0.004386952,0.01817997,108,0.000980472,0.045343708,0.123908773,6118,0.055541938,0.00704259,0.015431234,3098,0.028125028,0.004166865,0.00586865,406,0.003685849,0.261332921,0.207289483,23399,0.212426578,0.071793655,0.084749694,7362,0.066835526
E14000697,Esher and Walton,E12000008,South East,109074,0.666873424,0.649769594,75074,0.688285018,0.588114724,0.597600162,69795,0.639886682,0.004245273,0.005089435,558,0.005115793,0.013573312,0.010712412,1373,0.012587784,0.004386952,0.002056921,629,0.005766727,0.045343708,0.023353427,1950,0.017877771,0.00704259,0.006362778,405,0.003713076,0.004166865,0.004594458,364,0.003337184,0.261332921,0.276590058,25738,0.235968242,0.071793655,0.073640349,8262,0.075746741
E14000698,Exeter,E12000009,South West,105998,0.666873424,0.628270909,59688,0.563104964,0.588114724,0.603914777,56020,0.528500538,0.004245273,0.00373043,639,0.006028416,0.013573312,0.003086444,349,0.003292515,0.004386952,0.001203456,143,0.001349082,0.045343708,0.009685882,1753,0.016538048,0.00704259,0.001114024,156,0.001471726,0.004166865,0.005535897,628,0.00592464,0.261332921,0.292913602,37679,0.355468971,0.071793655,0.078815489,8631,0.081426065
S14000028,Falkirk,S92000003,Scotland,108955,0.666873424,0.56393215,60365,0.55403607,0.588114724,0.538240243,58622,0.53803864,0.004245273,0.002416247,156,0.001431784,0.013573312,0.00309306,119,0.001092194,0.004386952,0.001111719,23,0.000211096,0.045343708,0.014491248,1104,0.010132624,0.00704259,0.001709974,94,0.000862741,0.004166865,0.002869659,247,0.002266991,0.261332921,0.366566246,41441,0.380349686,0.071793655,0.069501604,7149,0.065614244
E14000699,Fareham,E12000008,South East,97504,0.666873424,0.649769594,63119,0.647347801,0.588114724,0.597600162,61535,0.631102314,0.004245273,0.005089435,239,0.002451181,0.013573312,0.010712412,286,0.002933213,0.004386952,0.002056921,61,0.000625615,0.045343708,0.023353427,487,0.004994667,0.00704259,0.006362778,68,0.000697407,0.004166865,0.004594458,443,0.004543403,0.261332921,0.276590058,27308,0.280070561,0.071793655,0.073640349,7077,0.072581638
E14000700,Faversham and Mid Kent,E12000008,South East,92804,0.666873424,0.649769594,61263,0.660133184,0.588114724,0.597600162,59520,0.641351666,0.004245273,0.005089435,315,0.00339425,0.013573312,0.010712412,299,0.003221844,0.004386952,0.002056921,90,0.000969786,0.045343708,0.023353427,613,0.006605319,0.00704259,0.006362778,74,0.000797379,0.004166865,0.004594458,352,0.00379294,0.261332921,0.276590058,25087,0.2703224,0.071793655,0.073640349,6454,0.069544416
E14000701,Feltham and Heston,E12000007,London,125401,0.666873424,0.707960823,101536,0.809690513,0.588114724,0.484219791,48829,0.38938286,0.004245273,0.010035061,1710,0.013636255,0.013573312,0.050317344,14116,0.112566885,0.004386952,0.01817997,79,0.000629979,0.045343708,0.123908773,19641,0.156625545,0.00704259,0.015431234,16424,0.130971842,0.004166865,0.00586865,737,0.005877146,0.261332921,0.207289483,16557,0.13203244,0.071793655,0.084749694,7308,0.058277047
E14000702,Filton and Bradley Stoke,E12000009,South West,92651,0.666873424,0.628270909,56268,0.607311308,0.588114724,0.603914777,52584,0.56754919,0.004245273,0.00373043,330,0.003561753,0.013573312,0.003086444,1329,0.014344152,0.004386952,0.001203456,64,0.000690764,0.045343708,0.009685882,1299,0.014020356,0.00704259,0.001114024,342,0.003691272,0.004166865,0.005535897,320,0.003453821,0.261332921,0.292913602,29618,0.31967275,0.071793655,0.078815489,6765,0.073015942
E14000703,Finchley and Golders Green,E12000007,London,120608,0.666873424,0.707960823,88352,0.732555054,0.588114724,0.484219791,41957,0.347879079,0.004245273,0.010035061,1453,0.012047294,0.013573312,0.050317344,6510,0.053976519,0.004386952,0.01817997,25400,0.210599629,0.045343708,0.123908773,11379,0.094346975,0.00704259,0.015431234,428,0.003548687,0.004166865,0.00586865,1225,0.010156872,0.261332921,0.207289483,21117,0.175087888,0.071793655,0.084749694,11139,0.092357058
E14000704,Folkestone and Hythe,E12000008,South East,112985,0.666873424,0.649769594,74692,0.661078904,0.588114724,0.597600162,70704,0.625782183,0.004245273,0.005089435,971,0.008594061,0.013573312,0.010712412,1554,0.013754038,0.004386952,0.002056921,83,0.000734611,0.045343708,0.023353427,806,0.00713369,0.00704259,0.006362778,38,0.000336328,0.004166865,0.004594458,536,0.004743993,0.261332921,0.276590058,29765,0.26344205,0.071793655,0.073640349,8528,0.075479046
E14000705,Forest of Dean,E12000009,South West,86167,0.666873424,0.628270909,57902,0.67197419,0.588114724,0.603914777,56975,0.661216011,0.004245273,0.00373043,211,0.002448733,0.013573312,0.003086444,59,0.000684717,0.004386952,0.001203456,49,0.000568663,0.045343708,0.009685882,96,0.001114116,0.00704259,0.001114024,61,0.000707928,0.004166865,0.005535897,451,0.005234022,0.261332921,0.292913602,21445,0.24887718,0.071793655,0.078815489,6820,0.07914863
E14000706,Fylde,E12000002,North West,81914,0.666873424,0.739730724,61908,0.755768245,0.588114724,0.672538423,60407,0.737444149,0.004245273,0.002934555,203,0.002478209,0.013573312,0.005425133,259,0.003161853,0.004386952,0.004313136,325,0.003967576,0.045343708,0.05054581,420,0.005127329,0.00704259,0.001255924,57,0.000695852,0.004166865,0.002717742,237,0.002893278,0.261332921,0.198224747,14942,0.182410821,0.071793655,0.062044529,5064,0.061820934
E14000707,Gainsborough,E12000004,East Midlands,91719,0.666873424,0.656425606,65395,0.712992946,0.588114724,0.588140621,64436,0.702537097,0.004245273,0.002795363,143,0.00155911,0.013573312,0.019792324,172,0.001875293,0.004386952,0.000938405,31,0.000337989,0.045343708,0.031026277,214,0.002333213,0.00704259,0.00978002,88,0.000959452,0.004166865,0.003952597,311,0.003390791,0.261332921,0.275313232,20015,0.21822087,0.071793655,0.068261162,6309,0.068786184
E14000708,Garston and Halewood,E12000002,North West,97697,0.666873424,0.739730724,77159,0.789778601,0.588114724,0.672538423,74745,0.765069552,0.004245273,0.002934555,240,0.002456575,0.013573312,0.005425133,446,0.004565135,0.004386952,0.004313136,601,0.006151673,0.045343708,0.05054581,881,0.009017677,0.00704259,0.001255924,75,0.00076768,0.004166865,0.002717742,171,0.00175031,0.261332921,0.198224747,14627,0.149718006,0.071793655,0.062044529,5911,0.060503393
E14000709,Gateshead,E12000001,North East,94506,0.666873424,0.705198842,64967,0.687437835,0.588114724,0.675167874,59338,0.627875479,0.004245273,0.002432144,251,0.002655916,0.013573312,0.002992815,361,0.003819863,0.004386952,0.001734,2892,0.030601232,0.045343708,0.018007722,1669,0.017660254,0.00704259,0.002296597,210,0.002222081,0.004166865,0.002567691,246,0.002603009,0.261332921,0.234011042,23903,0.25292574,0.071793655,0.060790116,5636,0.059636425
E14000710,Gedling,E12000004,East Midlands,92533,0.666873424,0.656425606,54386,0.587747074,0.588114724,0.588140621,51346,0.55489393,0.004245273,0.002795363,258,0.002788194,0.013573312,0.019792324,395,0.004268747,0.004386952,0.000938405,77,0.000832136,0.045343708,0.031026277,1389,0.015010861,0.00704259,0.00978002,614,0.006635471,0.004166865,0.003952597,307,0.003317735,0.261332921,0.275313232,31606,0.341564631,0.071793655,0.068261162,6541,0.070688295
E14000711,Gillingham and Rainham,E12000008,South East,98830,0.666873424,0.649769594,62506,0.632459779,0.588114724,0.597600162,57151,0.578275827,0.004245273,0.005089435,322,0.00325812,0.013573312,0.010712412,1178,0.011919458,0.004386952,0.002056921,59,0.000596985,0.045343708,0.023353427,2145,0.021703936,0.00704259,0.006362778,1196,0.012101589,0.004166865,0.004594458,455,0.004603865,0.261332921,0.276590058,29569,0.299190529,0.071793655,0.073640349,6755,0.068349691
S14000029,Glasgow Central,S92000003,Scotland,91257,0.666873424,0.56393215,54832,0.600852537,0.588114724,0.538240243,39126,0.428745192,0.004245273,0.002416247,780,0.00854729,0.013573312,0.00309306,1815,0.019888885,0.004386952,0.001111719,178,0.001950535,0.045343708,0.014491248,11773,0.129009281,0.00704259,0.001709974,812,0.008897948,0.004166865,0.002869659,348,0.003813406,0.261332921,0.366566246,30123,0.330089747,0.071793655,0.069501604,6302,0.069057716
S14000030,Glasgow East,S92000003,Scotland,87402,0.666873424,0.56393215,58922,0.674149333,0.588114724,0.538240243,57320,0.655820233,0.004245273,0.002416247,150,0.001716208,0.013573312,0.00309306,138,0.001578911,0.004386952,0.001111719,40,0.000457655,0.045343708,0.014491248,974,0.01114391,0.00704259,0.001709974,165,0.001887829,0.004166865,0.002869659,135,0.001544587,0.261332921,0.366566246,22228,0.254319123,0.071793655,0.069501604,6252,0.071531544
S14000031,Glasgow North,S92000003,Scotland,71636,0.666873424,0.56393215,37222,0.519599084,0.588114724,0.538240243,31803,0.443952761,0.004245273,0.002416247,568,0.007928974,0.013573312,0.00309306,579,0.008082528,0.004386952,0.001111719,136,0.001898487,0.045343708,0.014491248,3423,0.047783237,0.00704259,0.001709974,421,0.005876933,0.004166865,0.002869659,292,0.004076163,0.261332921,0.366566246,29175,0.407267296,0.071793655,0.069501604,5239,0.07313362
S14000032,Glasgow North East,S92000003,Scotland,85854,0.666873424,0.56393215,56107,0.653516435,0.588114724,0.538240243,51808,0.603443054,0.004245273,0.002416247,359,0.004181517,0.013573312,0.00309306,438,0.005101684,0.004386952,0.001111719,48,0.000559089,0.045343708,0.014491248,2960,0.034477136,0.00704259,0.001709974,311,0.003622429,0.004166865,0.002869659,183,0.002131526,0.261332921,0.366566246,22861,0.266277634,0.071793655,0.069501604,6886,0.080205931
S14000033,Glasgow North West,S92000003,Scotland,85882,0.666873424,0.56393215,50616,0.589366806,0.588114724,0.538240243,46517,0.541638527,0.004245273,0.002416247,290,0.003376726,0.013573312,0.00309306,457,0.005321255,0.004386952,0.001111719,100,0.001164388,0.045343708,0.014491248,2688,0.031298759,0.00704259,0.001709974,335,0.003900701,0.004166865,0.002869659,229,0.002666449,0.261332921,0.366566246,29307,0.341247293,0.071793655,0.069501604,5959,0.069385902
S14000034,Glasgow South,S92000003,Scotland,87852,0.666873424,0.56393215,55415,0.630776761,0.588114724,0.538240243,47298,0.538382735,0.004245273,0.002416247,229,0.002606657,0.013573312,0.00309306,271,0.003084733,0.004386952,0.001111719,316,0.003596959,0.045343708,0.014491248,6424,0.07312298,0.00704259,0.001709974,617,0.007023175,0.004166865,0.002869659,260,0.002959523,0.261332921,0.366566246,26672,0.303601512,0.071793655,0.069501604,5765,0.065621727
S14000035,Glasgow South West,S92000003,Scotland,83979,0.666873424,0.56393215,54634,0.650567404,0.588114724,0.538240243,49416,0.588432822,0.004245273,0.002416247,198,0.002357732,0.013573312,0.00309306,381,0.004536848,0.004386952,0.001111719,79,0.000940711,0.045343708,0.014491248,3913,0.046594982,0.00704259,0.001709974,495,0.005894331,0.004166865,0.002869659,152,0.001809976,0.261332921,0.366566246,23663,0.281772824,0.071793655,0.069501604,5682,0.067659772
S14000036,Glenrothes,S92000003,Scotland,89315,0.666873424,0.56393215,38624,0.432446957,0.588114724,0.538240243,37322,0.417869339,0.004245273,0.002416247,112,0.001253989,0.013573312,0.00309306,56,0.000626994,0.004386952,0.001111719,26,0.000291105,0.045343708,0.014491248,746,0.00835246,0.00704259,0.001709974,78,0.000873314,0.004166865,0.002869659,284,0.003179757,0.261332921,0.366566246,44922,0.502961429,0.071793655,0.069501604,5769,0.064591614
E14000712,Gloucester,E12000009,South West,112156,0.666873424,0.628270909,74658,0.665662113,0.588114724,0.603914777,69247,0.617416812,0.004245273,0.00373043,289,0.002576768,0.013573312,0.003086444,681,0.0060719,0.004386952,0.001203456,45,0.000401227,0.045343708,0.009685882,3784,0.033738721,0.00704259,0.001114024,130,0.0011591,0.004166865,0.005535897,482,0.004297586,0.261332921,0.292913602,29801,0.265710261,0.071793655,0.078815489,7697,0.068627626
S14000037,Gordon,S92000003,Scotland,99880,0.666873424,0.56393215,47980,0.480376452,0.588114724,0.538240243,46720,0.467761314,0.004245273,0.002416247,204,0.002042451,0.013573312,0.00309306,179,0.001792151,0.004386952,0.001111719,23,0.000230276,0.045343708,0.014491248,587,0.005877052,0.00704259,0.001709974,22,0.000220264,0.004166865,0.002869659,245,0.002452944,0.261332921,0.366566246,44809,0.448628354,0.071793655,0.069501604,7091,0.070995194
E14000713,Gosport,E12000008,South East,96699,0.666873424,0.649769594,59757,0.617969162,0.588114724,0.597600162,58239,0.602270965,0.004245273,0.005089435,233,0.002409539,0.013573312,0.010712412,202,0.002088956,0.004386952,0.002056921,39,0.000403313,0.045343708,0.023353427,503,0.005201708,0.00704259,0.006362778,49,0.000506727,0.004166865,0.004594458,492,0.005087953,0.261332921,0.276590058,30384,0.314212143,0.071793655,0.073640349,6558,0.067818695
W07000046,Gower,W92000004,Wales,77819,0.666873424,0.602760738,49262,0.633033064,0.588114724,0.575591424,48211,0.619527365,0.004245273,0.002976051,195,0.002505815,0.013573312,0.003405957,118,0.001516339,0.004386952,0.000673749,34,0.000436911,0.045343708,0.014999399,357,0.004587569,0.00704259,0.000966882,50,0.000642517,0.004166865,0.004147277,297,0.003816549,0.261332921,0.320878446,22926,0.294606716,0.071793655,0.076360816,5631,0.072360221
E14000714,Grantham and Stamford,E12000004,East Midlands,104391,0.666873424,0.656425606,73639,0.705415218,0.588114724,0.588140621,72221,0.691831671,0.004245273,0.002795363,234,0.002241573,0.013573312,0.019792324,339,0.003247406,0.004386952,0.000938405,76,0.000728032,0.045343708,0.031026277,343,0.003285724,0.00704259,0.00978002,70,0.000670556,0.004166865,0.003952597,356,0.003410256,0.261332921,0.275313232,23426,0.224406319,0.071793655,0.068261162,7326,0.070178464
E14000715,Gravesham,E12000008,South East,101720,0.666873424,0.649769594,73463,0.722208022,0.588114724,0.597600162,61891,0.60844475,0.004245273,0.005089435,333,0.003273692,0.013573312,0.010712412,942,0.009260716,0.004386952,0.002056921,54,0.000530869,0.045343708,0.023353427,1894,0.01861974,0.00704259,0.006362778,7743,0.076120724,0.004166865,0.004594458,606,0.00595753,0.261332921,0.276590058,21862,0.214923319,0.071793655,0.073640349,6395,0.062868659
E14000716,Great Grimsby,E12000003,Yorkshire and The Humber,88243,0.666873424,0.6731769,51959,0.588817243,0.588114724,0.594999596,50237,0.569302948,0.004245273,0.002710016,203,0.002300466,0.013573312,0.004556248,255,0.002889748,0.004386952,0.001879164,33,0.000373967,0.045343708,0.061708266,809,0.009167866,0.00704259,0.0041976,75,0.000849926,0.004166865,0.00312601,347,0.003932323,0.261332921,0.258570787,29814,0.337862493,0.071793655,0.068252313,6470,0.073320263
E14000717,Great Yarmouth,E12000006,East of England,97277,0.666873424,0.648321138,60835,0.625379072,0.588114724,0.596559583,59383,0.610452625,0.004245273,0.003809327,237,0.002436342,0.013573312,0.009237271,255,0.00262138,0.004386952,0.005956937,108,0.001110232,0.045343708,0.025370598,518,0.005325,0.00704259,0.003114949,6,6.16795E-05,0.004166865,0.004272473,328,0.003371815,0.261332921,0.279045967,29430,0.302538113,0.071793655,0.072632896,7012,0.072082815
E14000718,Greenwich and Woolwich,E12000007,London,112628,0.666873424,0.707960823,72582,0.644440104,0.588114724,0.484219791,54235,0.481541002,0.004245273,0.010035061,2425,0.021531058,0.013573312,0.050317344,4587,0.040726995,0.004386952,0.01817997,268,0.002379515,0.045343708,0.123908773,9107,0.080859111,0.00704259,0.015431234,1483,0.013167241,0.004166865,0.00586865,477,0.004235181,0.261332921,0.207289483,31480,0.279504209,0.071793655,0.084749694,8566,0.076055688
E14000719,Guildford,E12000008,South East,105647,0.666873424,0.649769594,67594,0.639809933,0.588114724,0.597600162,62491,0.591507568,0.004245273,0.005089435,724,0.00685301,0.013573312,0.010712412,1121,0.010610808,0.004386952,0.002056921,259,0.00245156,0.045343708,0.023353427,2455,0.023237763,0.00704259,0.006362778,157,0.001486081,0.004166865,0.004594458,387,0.003663142,0.261332921,0.276590058,29967,0.283652162,0.071793655,0.073640349,8086,0.076537905
E14000720,Hackney North and Stoke Newington,E12000007,London,128036,0.666873424,0.707960823,79428,0.620356775,0.588114724,0.484219791,43377,0.338787529,0.004245273,0.010035061,1289,0.010067481,0.013573312,0.050317344,820,0.006404449,0.004386952,0.01817997,14433,0.112726108,0.045343708,0.123908773,17734,0.13850792,0.00704259,0.015431234,1115,0.008708488,0.004166865,0.00586865,660,0.0051548,0.261332921,0.207289483,35494,0.277218907,0.071793655,0.084749694,13114,0.102424318
